component,N,B,mean_ms,std_ms
T_quant,115,2,2.5541193422395736,0.08625782152857304
T_quant,115,4,3.9335244533140212,0.114199927046328
T_quant,116,1,2.36058036563918,0.4132704798848121
T_quant,116,2,2.539696174208075,0.06207502062006316
T_quant,116,4,3.9472647849470377,0.13070738533653034
T_quant,117,1,2.3227168375160545,0.048665704325503406
T_quant,117,2,2.5374565250240266,0.03229483804868436
T_quant,117,4,3.942630476085469,0.11501083279865106
T_quant,118,1,2.3326494137290865,0.07691488137958807
T_quant,118,2,2.550286646001041,0.056264687549507926
T_quant,118,4,3.962309507187456,0.128809532023176
T_quant,119,1,2.344184626126662,0.07230091770187325
T_quant,119,2,2.564548017689958,0.07317340115320099
T_quant,119,4,3.990094857290387,0.13598176726301528
T_quant,120,1,2.327856062911451,0.04729075890805451
T_quant,120,2,2.5804444740060717,0.09407280895197978
T_quant,120,4,3.999971371376887,0.13345825804998376
T_quant,121,1,2.333943205885589,0.047839813949696657
T_quant,121,2,2.568549328716472,0.07001491490834795
T_quant,121,4,3.971916993614286,0.07910734849950855
T_quant,122,1,2.3263511469122022,0.028820898170181304
T_quant,122,2,2.595820672577247,0.09438829070182862
T_quant,122,4,4.075144872767851,0.15723409271430772
T_quant,123,1,2.344429128570482,0.051390504067500335
T_quant,123,2,2.577769623603672,0.06050974925401473
T_quant,123,4,4.1157120012212545,0.1628765690501584
T_quant,124,1,2.341146817198023,0.05562006317309176
T_quant,124,2,2.5765014393255115,0.05691070970441318
T_quant,124,4,4.079317004652694,0.13451066968103767
T_quant,125,1,2.3462521645706147,0.04787462969890379
T_quant,125,2,2.5785001984331757,0.061650880231663506
T_quant,125,4,4.168222799198702,0.16606351539907946
T_quant,126,1,2.3384424566756934,0.039392084732387776
T_quant,126,2,2.5842273235321045,0.056455932672649735
T_quant,126,4,4.15373241296038,0.1538030559660906
T_quant,127,1,2.3523191804997623,0.05982253627849261
T_quant,127,2,2.5835674488916993,0.05473124500336801
T_quant,127,4,4.19664679444395,0.1627668567883671
T_quant,128,1,2.3499575606547296,0.06609661258004264
T_quant,128,2,2.638117232127115,0.13025834652156668
T_quant,128,4,4.2126748885493726,0.1697831353240564
T_quant,129,1,2.685803418280557,0.011884599825131736
T_quant,129,2,2.95675486093387,0.07898715459819065
T_quant,129,4,4.5439071895089,0.16850929841892823
T_quant,130,1,2.6902341458480805,0.04233790799555425
T_quant,130,2,2.957771884975955,0.07103399836577683
T_quant,130,4,4.564784573158249,0.16044567271995647
T_quant,131,1,2.674661974888295,0.04059054311517648
T_quant,131,2,2.967181543353945,0.09676882502990433
T_quant,131,4,4.557648483896628,0.15811055841808078
T_quant,132,1,2.6710857590660453,0.013482582075362085
T_quant,132,2,2.96638889471069,0.08419156030098306
T_quant,132,4,4.581267358735204,0.1561972792631591
T_quant,133,1,2.6820928580127656,0.04090372411667315
T_quant,133,2,2.960662158438936,0.06289011261261851
T_quant,133,4,4.5905112696345896,0.16744424233318034
T_quant,134,1,2.6895396620966494,0.047107086496330386
T_quant,134,2,2.970873716985807,0.08022960640264756
T_quant,134,4,4.592764754779637,0.16114634650573456
T_quant,135,1,2.6842794485855848,0.04127366031755941
T_quant,135,2,2.968140591401607,0.06112204390307573
T_quant,135,4,4.607862163102254,0.14125478763501756
T_quant,136,1,2.687839827267453,0.03179701947156101
T_quant,136,2,2.9674440366216004,0.05252426739128886
T_quant,136,4,4.616132193477824,0.12666273525604013
T_quant,137,1,2.6893042458686978,0.03061577366406204
T_quant,137,2,2.9580493294633925,0.015204370481642937
T_quant,137,4,4.653357842471451,0.14266698013447865
T_quant,138,1,2.696732432814315,0.03771598322693526
T_quant,138,2,2.9619280830956995,0.01597025098704568
T_quant,138,4,4.660579988267273,0.13935569422235805
T_quant,139,1,2.6996681874152273,0.04200195993824224
